ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
GAB,"Libreville,Port-Gentil",187279,Children ever breastfed,78.9,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_EVR,104266010,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,CNBRFICEVR,GADHS2000407001,2000,DHS,753,418,,,1
GAB,North,2568801,Children ever breastfed,95.5,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_EVR,104266010,I,407002,1407020,Region,North,0,,0,1,CNBRFICEVR,GADHS2000407002,2000,DHS,231,332,,,1
GAB,East,4059784,Children ever breastfed,96.3,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_EVR,104266010,I,407005,1407050,Region,East,0,,0,1,CNBRFICEVR,GADHS2000407005,2000,DHS,258,409,,,1
GAB,West,2667726,Children ever breastfed,93.7,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_EVR,104266010,I,407008,1407080,Region,West,0,,0,1,CNBRFICEVR,GADHS2000407008,2000,DHS,190,276,,,1
GAB,South,5186080,Children ever breastfed,96.7,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_EVR,104266010,I,407012,1407120,Region,South,0,,0,1,CNBRFICEVR,GADHS2000407012,2000,DHS,173,341,,,1
GAB,"Libreville,Port-Gentil",187284,Children who started breastfeeding within 1 hour of birth,45.9,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_1HR,104266020,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,CNBRFIC1HR,GADHS2000407001,2000,DHS,753,418,,,1
GAB,North,2568803,Children who started breastfeeding within 1 hour of birth,70.7,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_1HR,104266020,I,407002,1407020,Region,North,0,,0,1,CNBRFIC1HR,GADHS2000407002,2000,DHS,231,332,,,1
GAB,East,4059795,Children who started breastfeeding within 1 hour of birth,85.9,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_1HR,104266020,I,407005,1407050,Region,East,0,,0,1,CNBRFIC1HR,GADHS2000407005,2000,DHS,258,409,,,1
GAB,West,2667742,Children who started breastfeeding within 1 hour of birth,69.9,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_1HR,104266020,I,407008,1407080,Region,West,0,,0,1,CNBRFIC1HR,GADHS2000407008,2000,DHS,190,276,,,1
GAB,South,5186082,Children who started breastfeeding within 1 hour of birth,62.4,1,GA,Gabon,2000,GA2000DHS,CN_BRFI_C_1HR,104266020,I,407012,1407120,Region,South,0,,0,1,CNBRFIC1HR,GADHS2000407012,2000,DHS,173,341,,,1
GAB,"Libreville,Port-Gentil",187304,Median duration of any breastfeeding,9.9,1,GA,Gabon,2000,GA2000DHS,CN_BFDR_C_MDA,104336010,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,CNBFDRCMDA,GADHS2000407001,2000,DHS,,,,,1
GAB,North,204935,Median duration of any breastfeeding,14.3,1,GA,Gabon,2000,GA2000DHS,CN_BFDR_C_MDA,104336010,I,407002,1407020,Region,North,0,,0,1,CNBFDRCMDA,GADHS2000407002,2000,DHS,,,,,1
GAB,East,196617,Median duration of any breastfeeding,14.6,1,GA,Gabon,2000,GA2000DHS,CN_BFDR_C_MDA,104336010,I,407005,1407050,Region,East,0,,0,1,CNBFDRCMDA,GADHS2000407005,2000,DHS,,,,,1
GAB,West,196605,Median duration of any breastfeeding,13.1,1,GA,Gabon,2000,GA2000DHS,CN_BFDR_C_MDA,104336010,I,407008,1407080,Region,West,0,,0,1,CNBFDRCMDA,GADHS2000407008,2000,DHS,,,,,1
